protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034692|EHA02331_bin.15_gene_205_2	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_205_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_205_4	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_205_6	C287	1	1	1	1	1	1	0	1	1	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_206_1	C287	1	1	0	0	0	0	0	0	0	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_206_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_206_8	C287	1	1	0	0	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_206_9	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_206_10	C287	1	1	1	1	1	1	0	1	0	1	1	0	1	0
EHM034692|EHA02331_bin.15_gene_206_12	C287	1	1	1	1	1	1	1	1	0	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_206_13	C287	1	1	1	1	1	1	0	0	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_206_18	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_206_19	C287	1	1	1	1	0	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_206_20	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_206_21	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_206_22	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_206_23	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_207_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_207_2	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_207_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_207_5	C287	1	1	1	0	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_207_6	C287	1	1	1	0	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_207_7	C287	1	1	1	1	0	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_207_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_207_9	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EHM034692|EHA02331_bin.15_gene_207_10	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_208_2	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_208_3	C287	1	1	1	1	0	0	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_208_4	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_208_5	C287	1	1	1	1	0	0	1	1	1	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_208_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_208_7	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_208_11	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_209_1	C287	1	1	1	1	1	1	1	1	1	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_209_2	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_209_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_210_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_210_6	C287	1	1	1	1	1	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_210_7	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_210_8	C287	1	1	0	1	0	0	0	0	0	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_210_9	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_210_10	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_210_11	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_210_12	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_211_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_211_4	C287	1	1	1	1	1	1	0	0	0	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_211_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_211_7	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_211_8	C287	1	1	1	1	0	0	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_212_1	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_212_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_212_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_212_4	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_212_5	C287	1	1	1	1	0	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_212_6	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_213_1	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_213_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_213_4	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_213_6	C287	1	1	1	1	0	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_213_8	C287	1	1	1	1	0	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_213_9	C287	1	1	1	1	0	1	1	0	1	0	0	0	1	0
EHM034692|EHA02331_bin.15_gene_214_2	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_214_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_4	C287	1	1	1	1	1	1	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_214_5	C287	1	1	1	1	1	1	1	0	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_214_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_9	C287	1	1	1	1	1	0	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_214_12	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_214_13	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_214_14	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_214_15	C287	1	1	1	1	1	1	1	1	0	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_16	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_214_17	C287	1	1	1	1	1	1	1	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_18	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_19	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_20	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_214_21	C287	1	1	1	1	1	1	1	0	1	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_214_24	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	0
EHM034692|EHA02331_bin.15_gene_214_25	C287	1	1	1	1	1	1	1	1	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_215_2	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_215_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_215_7	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_215_12	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	0
EHM034692|EHA02331_bin.15_gene_215_13	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_14	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_215_15	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_16	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_17	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_18	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_215_19	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_217_2	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_217_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_217_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_217_5	C287	1	1	1	1	0	1	0	1	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_217_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_218_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_218_7	C287	1	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_219_1	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_219_2	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_219_3	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_219_4	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_219_5	C287	1	1	1	1	1	1	0	0	0	0	0	0	1	0
EHM034692|EHA02331_bin.15_gene_219_6	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_220_1	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_220_2	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_220_3	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_220_4	C287	1	1	1	1	1	1	0	0	0	1	0	0	1	0
EHM034692|EHA02331_bin.15_gene_220_7	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_220_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_220_9	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_220_10	C287	1	1	1	1	1	1	0	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_220_11	C287	1	1	1	1	1	1	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_220_12	C287	1	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_220_13	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_220_14	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_221_1	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_221_2	C287	1	1	0	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_221_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_221_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_221_7	C287	1	1	1	1	1	1	1	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_221_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_221_9	C287	1	1	1	1	1	1	1	1	1	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_221_11	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_221_12	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_222_1	C287	1	1	1	1	1	1	0	0	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_222_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_222_4	C287	1	1	1	1	1	1	0	0	1	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_222_5	C287	1	1	1	1	1	1	0	1	1	0	1	1	1	0
EHM034692|EHA02331_bin.15_gene_222_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_222_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_223_4	C287	1	1	0	1	1	1	0	0	0	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_224_2	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_225_1	C287	1	1	1	1	1	1	1	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_225_2	C287	1	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_225_4	C287	1	1	1	1	0	1	1	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_225_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_225_6	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_225_7	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_227_5	C287	1	1	1	0	0	0	1	0	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_227_6	C287	1	1	1	0	0	0	1	0	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_227_8	C287	1	1	0	1	1	0	1	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_227_9	C287	1	1	0	1	1	0	0	0	1	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_227_11	C287	1	1	0	1	1	0	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_227_12	C287	1	1	1	1	1	1	0	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_228_1	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_228_2	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_228_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_229_6	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_230_1	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_230_3	C287	1	1	1	1	0	0	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_231_6	C287	1	1	1	1	1	0	0	0	0	0	0	0	1	0
EHM034692|EHA02331_bin.15_gene_232_1	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_232_2	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_232_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_4	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_5	C287	1	1	1	1	1	1	1	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_232_6	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_232_7	C287	1	1	1	1	1	1	1	1	1	1	0	0	0	1
EHM034692|EHA02331_bin.15_gene_232_10	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_11	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_13	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_14	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_232_15	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_232_16	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_17	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_23	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_26	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_27	C287	1	1	1	0	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_34	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_233_2	C287	1	1	1	1	1	1	0	1	1	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_233_5	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_234_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EHM034692|EHA02331_bin.15_gene_234_4	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_235_3	C287	1	1	1	1	1	1	0	1	1	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_235_9	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_235_10	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_236_1	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_236_2	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_237_2	C287	1	1	0	0	0	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_237_4	C287	1	1	0	0	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_238_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_238_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_238_3	C287	1	1	1	1	1	1	0	1	0	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_238_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_238_5	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_238_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_238_10	C287	1	1	1	1	1	1	0	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_238_11	C287	1	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_238_12	C287	1	1	1	1	1	1	1	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_239_2	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_239_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_239_5	C287	1	1	0	1	0	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_239_6	C287	1	1	1	1	1	0	1	0	0	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_239_7	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_239_8	C287	1	1	1	1	1	1	1	0	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_239_9	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_240_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_240_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_240_3	C287	1	1	1	1	1	1	0	1	0	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_240_4	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_240_5	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_241_1	C287	1	1	1	1	1	1	0	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_241_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_241_3	C287	1	1	1	1	1	1	0	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_241_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_241_7	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_241_8	C287	1	1	1	1	1	1	0	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_241_14	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_241_15	C287	1	1	1	1	1	1	1	1	0	1	1	1	1	0
EHM034692|EHA02331_bin.15_gene_241_16	C287	1	1	1	1	1	1	0	0	0	0	0	0	1	0
EHM034692|EHA02331_bin.15_gene_241_17	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_241_18	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_242_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_242_2	C287	1	1	1	1	0	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_243_2	C287	1	1	1	1	0	0	1	0	0	0	0	1	1	0
EHM034692|EHA02331_bin.15_gene_243_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_5	C287	1	1	1	1	1	1	0	0	0	0	0	1	0	1
EHM034692|EHA02331_bin.15_gene_244_6	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_7	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_8	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_9	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_10	C287	1	1	1	1	1	1	0	0	1	1	0	0	0	1
EHM034692|EHA02331_bin.15_gene_244_12	C287	1	1	1	1	1	0	1	1	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_13	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_244_14	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_244_15	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_245_4	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_245_6	C287	1	1	1	1	1	1	0	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_245_8	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_245_11	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_245_20	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_245_21	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_245_22	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_245_23	C287	1	1	1	1	1	1	1	1	1	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_245_25	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_245_26	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_245_27	C287	1	1	1	1	1	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_245_28	C287	1	1	1	1	1	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_245_29	C287	1	1	1	1	0	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_245_30	C287	1	1	1	1	1	1	1	1	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_31	C287	1	1	1	1	1	1	1	1	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_32	C287	1	1	1	1	1	1	1	1	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_33	C287	1	1	1	1	1	1	1	1	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_34	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_35	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_37	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_39	C287	1	1	1	1	1	0	0	0	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_246_1	C287	1	1	0	0	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_246_2	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_247_1	C287	1	1	1	1	0	0	0	0	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_248_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
