protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034692|EHA02331_bin.15_gene_90_1	C287	3.8199999999999997e-34		3.16e-146	4.38e-155				5.13e-22			5.4099999999999995e-28	2.5500000000000002e-26		
EHM034692|EHA02331_bin.15_gene_90_2	C287	1.11e-174		9.149999999999999e-279	3.75e-280	8.770000000000001e-167	7e-163	2.38e-137	8.64e-141	4.02e-120	8.33e-106	4.98e-75	4.53e-142	3.89e-117	5.689999999999999e-128
EHM034692|EHA02331_bin.15_gene_90_3	C287	3.31e-134		2.4600000000000002e-265	2.48e-267	8.849999999999999e-150	4.8300000000000004e-160	4.62e-130	5.14e-146	9.85e-121	1.21e-120	9.95e-131	1.02e-140	1.55e-101	5.1100000000000005e-117
EHM034692|EHA02331_bin.15_gene_90_5	C287	5.3199999999999996e-114		0.0	5.6300000000000005e-303	2.51e-100	5.4e-109	2.2e-76	8.739999999999999e-34			1.0199999999999999e-69	3.18e-79		
EHM034692|EHA02331_bin.15_gene_90_6	C287	2.8600000000000002e-266		0.0	0.0	1.2400000000000002e-257	5.9899999999999994e-288	3.49e-262	9.2e-240	1.11e-232	2.48e-230	1.3600000000000002e-259	7.08e-256	6.29e-226	8.099999999999999e-235
EHM034692|EHA02331_bin.15_gene_90_7	C287	2.99e-35		1.4099999999999998e-89	1.1200000000000001e-88	3.85e-28	1.83e-34	2.03e-17				6.96e-36	6e-29		
EHM034692|EHA02331_bin.15_gene_90_8	C287	3.8e-29		1.07e-115	6.469999999999999e-68	1.2e-27	2.88e-35	5.66e-25				1.46e-06			
EHM034692|EHA02331_bin.15_gene_91_4	C287	6.17e-171		5.84e-234	7.27e-237		1.65e-180	6.479999999999999e-176	2.6e-189	1.3e-170	3.3700000000000004e-169	1.12e-192	1.04e-194	2.65e-172	3.5999999999999996e-171
EHM034692|EHA02331_bin.15_gene_92_1	C287	4.39e-15		5.02e-19	4.85e-19	1.97e-16	8.82e-13	1.19e-11	2.34e-13	1.09e-10		8.88e-15	4.6e-14	6.57e-10	6.5e-09
EHM034692|EHA02331_bin.15_gene_92_2	C287	4.6000000000000004e-201		3.09e-282	8.93e-284	3.22e-232	7.35e-213	2.45e-204	1.34e-185	8.38e-182	1.53e-185	3.2400000000000002e-201	1.2199999999999999e-205	1.0300000000000001e-179	7.3e-183
EHM034692|EHA02331_bin.15_gene_92_3	C287	1.48e-161		2.46e-211	1.02e-198	7.78e-165	4.2999999999999996e-147		3.48e-127			1.3e-128	3.95e-131		
EHM034692|EHA02331_bin.15_gene_92_4	C287	9.32e-165		2.8400000000000002e-195	1.74e-195	2.55e-164	8.89e-159	4.36e-151	1.56e-150	1e-146	5.94e-147	6.489999999999999e-159	5.0200000000000003e-160		
EHM034692|EHA02331_bin.15_gene_93_1	C287	1.79e-168		2.9200000000000003e-273	1.5100000000000001e-273	1.33e-169	1.86e-165	7.86e-113	1.68e-116			3.3900000000000003e-124	9.65e-119		
EHM034692|EHA02331_bin.15_gene_93_2	C287	3.85e-132		0.0	0.0	1.9e-109	4.64e-147	2.6099999999999997e-90		7.54e-71					
EHM034692|EHA02331_bin.15_gene_93_3	C287	1.03e-206		0.0	0.0	1.43e-211	2.15e-214	8.04e-166	2.8100000000000004e-179	4.8900000000000005e-163	4.3800000000000004e-160	4.03e-187	1.46e-177	1.33e-156	1.68e-166
EHM034692|EHA02331_bin.15_gene_94_1	C287	7.27e-140		4.91e-177	2.25e-175	4.2999999999999994e-139	2.71e-130	3.0599999999999996e-104	5.45e-107	4.38e-55	2.1499999999999997e-40	1.16e-32	8.81e-105		1.09e-50
EHM034692|EHA02331_bin.15_gene_94_2	C287	8.42e-107		8.14e-259	2.3e-267	8.419999999999999e-137	3.42e-113	5.679999999999999e-81	3.1199999999999996e-94	4.89e-41			2.9099999999999997e-95		
EHM034692|EHA02331_bin.15_gene_94_3	C287	4.500000000000001e-65		2.43e-182	3.94e-115	6.03e-82	7.23e-59			2.32e-19	1.2300000000000001e-36		1.38e-47		
EHM034692|EHA02331_bin.15_gene_94_4	C287	3.92e-100		1.26e-203	2.19e-206	2.23e-123	4.83e-108	7.96e-108	2.52e-107	3.72e-102	1.94e-104	2.6899999999999997e-115	7.71e-111	4.75e-97	2.09e-105
EHM034692|EHA02331_bin.15_gene_95_3	C287	3.13e-11		1.31e-24			4.27e-14								4.53e-09
EHM034692|EHA02331_bin.15_gene_96_2	C287	5.85e-212		2.5e-276	2.62e-280		4.0999999999999995e-234					5.3000000000000004e-216			
EHM034692|EHA02331_bin.15_gene_96_3	C287	6.16e-88		2.52e-138	8.84e-141		4.88e-55					3.98e-96			
EHM034692|EHA02331_bin.15_gene_98_1	C287	5.519999999999999e-95		0.0	1.25e-261	1.23e-231	2.54e-220	4.23e-186	2.4600000000000002e-154	3.25e-168			5.14e-177	6.970000000000001e-163	1.18e-155
EHM034692|EHA02331_bin.15_gene_98_2	C287	1.69e-92		6.999999999999999e-269	2.4600000000000002e-303	2.3399999999999998e-119	8.62e-96		9.97e-72	5.25e-45	4.06e-47	1.29e-71	2.07e-72	2.42e-45	5.52e-50
EHM034692|EHA02331_bin.15_gene_98_3	C287	3.83e-92		1.0599999999999999e-254	1.8600000000000003e-257	7.11e-106	5.189999999999999e-81			2.95e-14	4.57e-16				
EHM034692|EHA02331_bin.15_gene_98_5	C287	2.5e-142		3.09e-204	1.7400000000000002e-210	8.32e-151	1.85e-129	2.72e-118	2.6499999999999998e-115	2.0599999999999998e-104	9.51e-105	6.64e-121	3.67e-122	1.85e-110	8.65e-108
EHM034692|EHA02331_bin.15_gene_98_6	C287	2.7200000000000002e-86		2.52e-153	1.12e-158		8.999999999999999e-94	3.62e-99		2.13e-34	1.36e-36	2.8499999999999997e-67	5.04e-74	9.34e-34	9.59e-36
EHM034692|EHA02331_bin.15_gene_98_7	C287	3.16e-28		2.82e-135	4.04e-137	1.72e-62	1.2200000000000001e-31								
EHM034692|EHA02331_bin.15_gene_98_9	C287	2.99e-64													
EHM034692|EHA02331_bin.15_gene_98_10	C287	3.76e-196													
EHM034692|EHA02331_bin.15_gene_98_12	C287	1.4999999999999998e-47		1.34e-159	3.4500000000000004e-164	2.52e-95	8.96e-98								
EHM034692|EHA02331_bin.15_gene_98_13	C287	1.55e-139		3.38e-272	4.96e-283	9.91e-143	1.58e-139								
EHM034692|EHA02331_bin.15_gene_98_14	C287	3.24e-105		3.44e-151	4.12e-12	5.11e-104	1.4100000000000002e-109					2.4399999999999997e-81			
EHM034692|EHA02331_bin.15_gene_98_15	C287	8.26e-100		2.25e-264	4.26e-161	8.33e-143	3.78e-127					8.31e-137			
EHM034692|EHA02331_bin.15_gene_98_16	C287	3.9699999999999996e-135		2.85e-254	8.13e-295	5.41e-153	9.079999999999999e-131					1.2500000000000001e-145			
EHM034692|EHA02331_bin.15_gene_98_17	C287	5.729999999999999e-282		0.0	0.0	0.0	0.0					0.0			
EHM034692|EHA02331_bin.15_gene_98_18	C287	7.339999999999999e-229		0.0	0.0	4.25e-254	2.5199999999999998e-189					6.3300000000000005e-198			
EHM034692|EHA02331_bin.15_gene_98_19	C287	3.49e-242		0.0	0.0	0.0	0.0	1.2800000000000001e-21	2.33e-22	2.46e-20	1.12e-18	1.2900000000000001e-173		8.459999999999999e-23	2.39e-19
EHM034692|EHA02331_bin.15_gene_98_20	C287	1.11e-104		2.01e-219	4.56e-234	1.68e-112	3.76e-100					5.1000000000000005e-118			
EHM034692|EHA02331_bin.15_gene_98_21	C287	2.3599999999999997e-67		2.42e-118	7.900000000000001e-126	3.2100000000000005e-70	1.0300000000000001e-71					6.39e-39			
EHM034692|EHA02331_bin.15_gene_98_25	C287	3.0899999999999997e-52		5.02e-145	1.77e-147			2.52e-58							
EHM034692|EHA02331_bin.15_gene_98_28	C287	1.1999999999999999e-82		3.95e-160	6.9e-163		2.0000000000000002e-72	1.11e-68							
EHM034692|EHA02331_bin.15_gene_98_29	C287	1.64e-173		0.0	0.0	5.87e-239	9.959999999999999e-191		6.16e-132	6.54e-123	1.62e-128	8.07e-122	2.28e-134	2.1800000000000002e-117	7.15e-130
EHM034692|EHA02331_bin.15_gene_99_2	C287	1.41e-46		2.42e-299	4.53e-295	2.2399999999999998e-220	1.71e-191		3.7099999999999996e-189	2.5899999999999998e-176	4.3e-172	2.7e-46	1.29e-180	1.26e-161	4.98e-172
EHM034692|EHA02331_bin.15_gene_99_3	C287	5.16e-204		2.16e-232	5.1299999999999995e-233	1.03e-203	4.3200000000000007e-200	9e-185	4.46e-188	1.29e-165	1.4e-168	1.58e-190	1.79e-189	2.5599999999999997e-172	3.06e-171
EHM034692|EHA02331_bin.15_gene_99_4	C287	1.62e-139		5.61e-211	2.3e-212	2.9e-154	3.9999999999999994e-142	1.3199999999999999e-113	1.44e-106	5.7900000000000005e-105	2.95e-111	3.41e-112	1.5400000000000003e-110	9.960000000000001e-103	2.03e-110
EHM034692|EHA02331_bin.15_gene_99_5	C287	3.29e-39		5.5900000000000005e-123	1.38e-125	6.27e-33		2.03e-18							
EHM034692|EHA02331_bin.15_gene_99_6	C287	1.8599999999999999e-152		6.6500000000000006e-226	4.3200000000000004e-224	1.54e-152	9.599999999999999e-132	1.04e-117	2.36e-105	4.73e-77	1.4400000000000002e-85	2.9100000000000005e-73	4.52e-107	7.42e-71	3.41e-85
EHM034692|EHA02331_bin.15_gene_99_7	C287	2.79e-149		1.88e-253	1.81e-250	6.72e-152	1.27e-127	1.2099999999999999e-95	3.4299999999999994e-89	2.3800000000000002e-88	8.71e-84		8.2e-95	5.43e-83	6.42e-82
EHM034692|EHA02331_bin.15_gene_100_3	C287	1.19e-87		2.46e-212	1.74e-214	2.82e-98	5.3e-97	2.19e-63	1.23e-65	4.75e-51	6.52e-51		2.1900000000000002e-79	1.15e-56	1.37e-50
EHM034692|EHA02331_bin.15_gene_100_4	C287	6.28e-93		7.779999999999999e-186	7.71e-196	2.2599999999999997e-90		6.980000000000001e-73	4.57e-72	1.11e-74	1.12e-69	3.33e-86	4.28e-83	3.2600000000000005e-58	1.52e-64
EHM034692|EHA02331_bin.15_gene_102_6	C287	6.28e-69		7.160000000000001e-156	9.219999999999999e-168	7.479999999999999e-81	1.53e-73								
EHM034692|EHA02331_bin.15_gene_103_1	C287	1.09e-180		6.890000000000001e-237	1.2599999999999999e-241					2.82e-175	6.04e-171	1.94e-87	3.62e-69	1.64e-142	3.09e-167
EHM034692|EHA02331_bin.15_gene_103_2	C287	2.94e-37		2.35e-88	4.08e-64		3.47e-17		1.26e-13						
EHM034692|EHA02331_bin.15_gene_103_4	C287	5.2499999999999995e-24		2.3700000000000002e-58	8.990000000000001e-56	7.49e-27	1.23e-24	1.01e-20	9.64e-26		4.67e-26	1.3300000000000001e-27	1.74e-23	6.82e-16	5.93e-24
EHM034692|EHA02331_bin.15_gene_103_6	C287	2.23e-247		0.0	0.0	6.41e-243	1.03e-227					1.2599999999999999e-241			
EHM034692|EHA02331_bin.15_gene_103_7	C287	0.0		0.0	0.0	0.0	2.52e-260		1.22e-271	1.18e-266	5.08e-266	2.4e-293	2.01e-298	2.1299999999999997e-258	1.25e-268
EHM034692|EHA02331_bin.15_gene_103_8	C287	4.69e-78		1.43e-120	3.74e-141	5.000000000000001e-75	1.66e-78								
EHM034692|EHA02331_bin.15_gene_103_9	C287	3.95e-60		8.98e-121	8.68e-121	1.33e-65	3.4600000000000003e-66	5.25e-36	6.84e-30			5.57e-16	8.790000000000001e-43	2.2700000000000003e-22	1.17e-25
EHM034692|EHA02331_bin.15_gene_103_10	C287	1.08e-206		1.5600000000000002e-291	3.7099999999999995e-292	6.28e-199	2.85e-192	2.7599999999999998e-191	2.6400000000000003e-192	7.22e-169		2.3799999999999997e-188	1.48e-191	3.1000000000000003e-156	6.53e-170
EHM034692|EHA02331_bin.15_gene_103_11	C287	1.86e-90		1.62e-189	1.24e-167		1.9199999999999998e-104	1.1e-68							3.6700000000000004e-56
EHM034692|EHA02331_bin.15_gene_103_13	C287	3.07e-213		4.72e-233	6.760000000000001e-235	1.24e-199	2.8000000000000002e-211	3.01e-193	1.0999999999999999e-189	5.06e-154	3.7800000000000004e-156	9.419999999999999e-187	9.019999999999999e-191	2.5500000000000002e-155	1.04e-151
EHM034692|EHA02331_bin.15_gene_104_1	C287	1.3299999999999999e-176		4.15e-226	8.080000000000001e-226	1.78e-178	2.51e-184	2.2e-176	1.4600000000000002e-181	3.81e-171	7.65e-174	5.85e-183	9.870000000000001e-184	3.11e-165	1.6900000000000002e-167
EHM034692|EHA02331_bin.15_gene_104_2	C287	1.03e-37		5.21e-49	7.15e-49	3.33e-39	1.16e-38	2.8600000000000003e-31	1.18e-31	7.8e-36	4.62e-36		1.9500000000000002e-33	3.44e-36	1.1500000000000001e-35
EHM034692|EHA02331_bin.15_gene_104_3	C287	4e-154		4.46e-270	1.1199999999999999e-255	1.2199999999999999e-174	3.8300000000000004e-144	2e-133	4.2899999999999996e-138	4.93e-131	1.27e-127		1.08e-148		2.95e-127
EHM034692|EHA02331_bin.15_gene_105_2	C287	2.45e-260			0.0		9.989999999999999e-225				9.86e-192	3.81e-264		2.77e-206	
EHM034692|EHA02331_bin.15_gene_105_5	C287	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6199999999999999e-147	1.41e-173	0.0	0.0	0.0
EHM034692|EHA02331_bin.15_gene_105_6	C287	0.0		0.0	0.0	0.0	0.0	1.52e-262	4.3999999999999994e-293						
EHM034692|EHA02331_bin.15_gene_105_7	C287	4.8900000000000004e-73		1.84e-226	3.5500000000000006e-79		6.009999999999999e-140	2.7200000000000003e-121	5.09e-122	1.1000000000000001e-125	2.66e-116	1.2299999999999999e-119	5.400000000000001e-125	6.04e-114	1.8200000000000003e-117
EHM034692|EHA02331_bin.15_gene_105_8	C287	2.42e-246		2.09e-281	1.19e-289	4.78e-244	5.98e-231	1.1800000000000001e-185	5.76e-183	1.8e-172	1.2000000000000001e-164	2.9299999999999997e-152	7.69e-196	5.13e-17	6.3700000000000004e-173
EHM034692|EHA02331_bin.15_gene_105_9	C287	7.8100000000000005e-109		1.08e-179	4.98e-178	5.49e-119	2.28e-112		3.83e-66	3.08e-66	7.68e-66		8.48e-70	1.27e-61	3.69e-64
EHM034692|EHA02331_bin.15_gene_106_1	C287	9.69e-48								8.17e-89			2.59e-135		3.19e-93
EHM034692|EHA02331_bin.15_gene_106_8	C287	3.59e-76		6.23e-150	1.86e-169	3.09e-63									
EHM034692|EHA02331_bin.15_gene_106_9	C287	2.39e-271		0.0	3.94e-230	1.27e-253	5.25e-265	8.95e-193	4e-201	5.73e-165	2.23e-152			2.19e-150	4.969999999999999e-150
EHM034692|EHA02331_bin.15_gene_106_10	C287	5.57e-109		3.59e-184	7.68e-167	7.25e-97	3.15e-109	2.13e-87		2.4899999999999998e-76	3.1e-78			4.8e-62	8.83e-77
EHM034692|EHA02331_bin.15_gene_106_11	C287	1.19e-22		4.8100000000000003e-70	5.44e-72	2.06e-33	1.53e-26	5.1e-19							
EHM034692|EHA02331_bin.15_gene_107_2	C287	2.58e-68		1.88e-97	1.4399999999999998e-94	7.560000000000001e-63	6.669999999999999e-68	1.21e-60				8.4e-62	1.74e-65		
EHM034692|EHA02331_bin.15_gene_107_3	C287	2.2899999999999997e-95		5.13e-222	3.9099999999999997e-225		3.59e-88	2.52e-51					2.53e-50	1.37e-33	2.8899999999999995e-42
EHM034692|EHA02331_bin.15_gene_107_5	C287	2.28e-103		4.7199999999999994e-172	1.64e-165	1.24e-114	9.839999999999999e-101							2.15e-14	4.18e-12
EHM034692|EHA02331_bin.15_gene_107_6	C287	3.09e-109		8.51e-194	6.2099999999999994e-189	4.36e-98	5.67e-104		1.8e-73	2.22e-76		1.9800000000000002e-80	1.3e-79	4.24e-79	1.2600000000000002e-73
EHM034692|EHA02331_bin.15_gene_107_7	C287	5.04e-101		2.11e-199	5.23e-101	1.4799999999999999e-89	7.83e-83								
EHM034692|EHA02331_bin.15_gene_108_1	C287	6.9e-35		1.9000000000000001e-59	2.26e-60	2.42e-50	3.2699999999999995e-55	1.5799999999999998e-46	4.23e-45	8.47e-41			8.51e-47	4.37e-40	6.04e-41
EHM034692|EHA02331_bin.15_gene_108_2	C287	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0
EHM034692|EHA02331_bin.15_gene_108_3	C287	4.27e-96		4.35e-165	1.53e-167	2.01e-118	4.9300000000000004e-99	1.0300000000000001e-73	3.61e-84	3.66e-60	1.5499999999999998e-42		5.15e-75	2.12e-64	4.69e-64
EHM034692|EHA02331_bin.15_gene_108_4	C287	1.4599999999999999e-46		4.35e-80	1.9200000000000002e-79	6.15e-55	3.02e-34								
EHM034692|EHA02331_bin.15_gene_108_6	C287	1.57e-94		5.0299999999999995e-234	7.45e-184	1.58e-103	5.1e-111		7.22e-82	2.33e-94	8.39e-95	5.23e-96	8.11e-116		2.35e-99
EHM034692|EHA02331_bin.15_gene_108_7	C287	9.3e-146		0.0	0.0	1.21e-122	2.32e-312		2.26e-12	3.85e-125	7.8400000000000005e-118	1.39e-24	4.67e-133		3.41e-137
EHM034692|EHA02331_bin.15_gene_108_8	C287	9.07e-53		2.06e-120	7.08e-122				1.65e-64	2.91e-54	4.27e-55				3.14e-47
EHM034692|EHA02331_bin.15_gene_108_12	C287	7.71e-113		1.27e-145	1.38e-146	2.15e-110	1.07e-95		1.84e-62	2.3099999999999997e-54	3.72e-53	2.39e-65	1.13e-62	7.66e-51	5.829999999999999e-48
EHM034692|EHA02331_bin.15_gene_108_13	C287	3.4099999999999996e-288		0.0	0.0	1.43e-300	3.06e-303	5.3200000000000005e-247	2.1799999999999997e-220	4.300000000000001e-186	8.970000000000001e-181	2.87e-72	8.3e-155	1.37e-196	4.03e-180
EHM034692|EHA02331_bin.15_gene_108_15	C287	1.73e-148		1.3600000000000001e-217	1.2e-213	6.68e-149	6.789999999999999e-146	4.3e-146	1.1400000000000001e-154	2.14e-145	3.1e-142	3.05e-95	3.46e-144	7.83e-129	1.61e-141
EHM034692|EHA02331_bin.15_gene_109_1	C287	5.44e-70		1.09e-135	4.94e-150	8.06e-60	7.57e-62								
EHM034692|EHA02331_bin.15_gene_109_2	C287	0.0		0.0	0.0	0.0	0.0	1.81e-309	1.03e-312	4.980000000000001e-302	2.55e-296	8.17e-316	2.54e-314	1.0100000000000001e-296	1.0300000000000001e-296
EHM034692|EHA02331_bin.15_gene_109_3	C287	1.11e-196		1.07e-235	2.43e-234	6.130000000000001e-164	5.86e-187	1.74e-175	8.27e-173	3.64e-143	8.98e-148	1.8e-71	4.13e-177	1.24e-148	8.57e-145
EHM034692|EHA02331_bin.15_gene_110_2	C287	5.53e-41			4.8799999999999995e-54					1.07e-14	5.97e-16				
EHM034692|EHA02331_bin.15_gene_111_1	C287	1.55e-59		2.32e-97	3.68e-96	2.5300000000000002e-64	1.26e-54	5.61e-58	3.8e-54	4.2799999999999995e-48		2.34e-62	1.2500000000000001e-58	3.7999999999999997e-47	7.18e-51
EHM034692|EHA02331_bin.15_gene_111_2	C287	3.83e-216		0.0	0.0	8.31e-161	4.300000000000001e-186	3.08e-11				1.64e-41	9.12e-44		
EHM034692|EHA02331_bin.15_gene_111_3	C287	2.31e-86		9.72e-120	5.31e-116	5.41e-83	1.33e-83	1.4199999999999999e-74	2.06e-75	1.12e-70	4.1799999999999997e-69	1.01e-76	1.55e-78	1.28e-65	8.95e-70
EHM034692|EHA02331_bin.15_gene_112_1	C287	1.4199999999999999e-52		2.08e-126	4.8e-128	1.18e-77	2.56e-51	3.67e-50	5.08e-62	2.93e-47	9.19e-49	3.46e-91	1.1800000000000001e-86	1.04e-40	8.2e-42
EHM034692|EHA02331_bin.15_gene_112_2	C287	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EHM034692|EHA02331_bin.15_gene_113_1	C287	9.58e-06			0.0		5.02e-18								
EHM034692|EHA02331_bin.15_gene_113_3	C287	6.29e-199		2.26e-262	7.480000000000001e-206		5.16e-190	2.95e-161	1.87e-172	1.11e-142	1.78e-140	7.81e-162	6.96e-159	1.03e-140	2.08e-145
EHM034692|EHA02331_bin.15_gene_113_4	C287	7.02e-53		1.1200000000000001e-116	4.6e-118	1.8e-67	1.17e-53		4.1199999999999995e-48	2.9999999999999995e-54			8.150000000000001e-33		6.14e-53
EHM034692|EHA02331_bin.15_gene_113_5	C287	3.86e-155		1.19e-244	5.71e-245	5.6299999999999994e-170	1.94e-157								
EHM034692|EHA02331_bin.15_gene_113_6	C287	1.5400000000000002e-31		4.3e-176	3.13e-94	6e-49	1.67e-42								
EHM034692|EHA02331_bin.15_gene_114_3	C287	8.02e-36		6.48e-73	4.58e-75	1.96e-22	1.27e-41	3.6499999999999996e-30	1.01e-33			5.25e-22	2.09e-32	1.17e-20	
EHM034692|EHA02331_bin.15_gene_114_4	C287	3.16e-239		8.87e-261	1.42e-259	2.49e-243	4.7499999999999995e-236	2.06e-217	3.4600000000000003e-224	7.14e-218	2.8399999999999998e-216	1.48e-234	1.59e-231	1.62e-204	2.9300000000000002e-217
EHM034692|EHA02331_bin.15_gene_114_5	C287	8.56e-103		1.5000000000000002e-196	3.41e-195	1.73e-105	3.76e-92	8.51e-93	2.24e-92	4.56e-107	1.56e-101		1.2300000000000001e-88	5.49e-99	2.0500000000000002e-110
EHM034692|EHA02331_bin.15_gene_114_6	C287	1.31e-35		4.530000000000001e-124	5.52e-101	1.54e-36	3.76e-30		6.339999999999999e-23	2.23e-14					2.76e-18
EHM034692|EHA02331_bin.15_gene_114_7	C287	3.72e-106		8.18e-227	2.07e-222	1.26e-96	3.89e-96	2.66e-69					2.0100000000000002e-73		
EHM034692|EHA02331_bin.15_gene_114_8	C287	4.3899999999999994e-300		0.0	4.819999999999999e-292	7.410000000000001e-281	1.62e-308	7.19e-265	1.8900000000000002e-252	3.9499999999999998e-233	6.749999999999999e-240		2.19e-264	4.54e-222	1.3499999999999998e-240
EHM034692|EHA02331_bin.15_gene_115_3	C287	4.04e-146		5.51e-186	6.48e-187	1.23e-135	4.19e-141	1.5599999999999998e-128	8.569999999999999e-23	1.4999999999999998e-24	2.77e-26	1.5300000000000002e-109	2.9e-137	1.5100000000000001e-27	2.12e-22
EHM034692|EHA02331_bin.15_gene_115_4	C287	1.22e-132		7.31e-155	1.17e-153	7.73e-96	5.7500000000000005e-121						1.1899999999999999e-95		
EHM034692|EHA02331_bin.15_gene_116_1	C287	1.4e-109		9.64e-240	1.13e-240	2.93e-214	1.31e-205	3.21e-113	3.1999999999999998e-192	1.4599999999999998e-180	1.06e-181		1.93e-211	1.9000000000000002e-180	9.829999999999999e-186
EHM034692|EHA02331_bin.15_gene_116_2	C287	1.11e-150		2.8e-284	1.26e-309	2.03e-16		1.66e-149		1.8499999999999998e-119	6.450000000000001e-129	1.5400000000000002e-157	3.09e-144		4.21e-120
EHM034692|EHA02331_bin.15_gene_118_5	C287	2.72e-140		1.1799999999999998e-243	3.09e-119	2.6700000000000002e-161		1.3699999999999998e-138	2.21e-28	4.14e-25	3.9999999999999996e-26				1.2e-26
EHM034692|EHA02331_bin.15_gene_118_6	C287	6.64e-48		0.0	0.0	2.32e-45	4.65e-248	1.95e-31	6.42e-25	5.27e-17	1.97e-18		2.37e-41		1.13e-23
EHM034692|EHA02331_bin.15_gene_118_7	C287	3.3099999999999997e-54		6.87e-58	6.64e-58	2.63e-51	6.79e-53	1.62e-41	4.0000000000000006e-45	1.9e-42	3.53e-39	5.55e-43	8.93e-42	1.18e-40	1.41e-37
EHM034692|EHA02331_bin.15_gene_118_8	C287	1.51e-178		1.1199999999999998e-216	4.13e-221		2.33e-172		7.28e-150	3.6599999999999997e-137	1.7499999999999999e-131	1.0400000000000001e-132	7.11e-145	1.75e-134	2.4999999999999998e-135
EHM034692|EHA02331_bin.15_gene_118_9	C287	1.25e-67		5.1e-114	1.66e-121	3.97e-68		1.8699999999999997e-55	4.65e-67			2.24e-08	1.62e-66		
EHM034692|EHA02331_bin.15_gene_120_1	C287	2.0900000000000002e-88		4.78e-237	1.5400000000000002e-235	8.34e-84	5.500000000000001e-60		2.91e-75	2.2200000000000002e-57	9.09e-61		1.05e-74	9.41e-62	2.8099999999999997e-52
EHM034692|EHA02331_bin.15_gene_120_2	C287	9.189999999999999e-42		7.79e-229	8.54e-240	5.23e-52	2.7899999999999998e-42	4.42e-40	7.03e-30	1.12e-25	8.91e-33			1.2e-27	1.7900000000000002e-33
EHM034692|EHA02331_bin.15_gene_120_3	C287	2.14e-22		3.18e-78	5.42e-88	1.59e-27	2.7500000000000002e-31					6.649999999999999e-30			
EHM034692|EHA02331_bin.15_gene_120_5	C287	3.13e-183		6.9e-220	1.21e-216	1.2799999999999998e-189	3.03e-176	1.6299999999999998e-172	1.06e-178	4.29e-155	8.3e-160	6.64e-175	1.76e-172	9.35e-148	1.2e-160
EHM034692|EHA02331_bin.15_gene_122_1	C287	5.26e-84		1.53e-92	1.48e-92	1.5299999999999999e-83	8.94e-80	9.57e-71	5.29e-69	6.79e-76			4.82e-69	3.09e-76	4.18e-77
EHM034692|EHA02331_bin.15_gene_122_3	C287	8.530000000000001e-58		0.0	0.0	1.9399999999999998e-69	0.0	3.5500000000000003e-59	7.159999999999999e-60	2.3299999999999998e-38	9.02e-44	4.6900000000000004e-32	8.02e-51	1.51e-52	5.69e-61
EHM034692|EHA02331_bin.15_gene_123_1	C287	1.0700000000000001e-59		3.2300000000000003e-103	4.4400000000000004e-103	1.43e-60	1.0400000000000002e-56		5.08e-36						9.98e-28
EHM034692|EHA02331_bin.15_gene_123_2	C287	1.09e-191		8.96e-268	9.829999999999999e-274	9.280000000000001e-193	4.55e-164	9.07e-170	2.76e-165	4.46e-145	9.13e-157	5.11e-162		2.1400000000000001e-97	1.08e-152
EHM034692|EHA02331_bin.15_gene_123_4	C287	1.38e-51		3.08e-124	1.3099999999999999e-135	2.85e-40	1.7099999999999998e-46		1.03e-41	2.37e-33	9.27e-37	1.1299999999999999e-41	1.02e-42	1.29e-32	6.48e-38
EHM034692|EHA02331_bin.15_gene_123_5	C287	1.77e-89		3.67e-206	1.03e-213	1.23e-124									
EHM034692|EHA02331_bin.15_gene_124_2	C287	6.36e-202		0.0	0.0	1.16e-152	9.389999999999999e-187	4.4100000000000004e-160	7.92e-183				1.19e-176		
EHM034692|EHA02331_bin.15_gene_124_3	C287	1.03e-213		0.0	0.0	5.21e-231	1.88e-180	2.5099999999999998e-149	4.09e-146	2.2699999999999997e-131	1.12e-118	3.68e-152	2.45e-153	9.62e-122	9.35e-123
EHM034692|EHA02331_bin.15_gene_124_4	C287	0.0		0.0	0.0	0.0	1.19e-302	7.099999999999999e-301	4.0100000000000005e-303	2.96e-259	1.56e-247	4.6699999999999995e-53	2.95e-296	3.49e-243	1.0800000000000001e-251
EHM034692|EHA02331_bin.15_gene_124_7	C287	3.22e-245		0.0	0.0	6.91e-280	4.46e-205	9.79e-243				7.45e-297			
EHM034692|EHA02331_bin.15_gene_125_1	C287	3.75e-57					8.28e-30		7.67e-29						3.74e-31
EHM034692|EHA02331_bin.15_gene_125_2	C287	2.21e-160					1.3600000000000001e-31		7.07e-30				4.59e-29		
EHM034692|EHA02331_bin.15_gene_125_3	C287	1.2e-226													
EHM034692|EHA02331_bin.15_gene_126_3	C287	7.33e-176		0.0	0.0	5.1599999999999995e-199	1.6400000000000001e-167	3.79e-152	1.0100000000000001e-110	1.85e-123	2.26e-110			4.19e-111	1.51e-97
