label	anchor	species	n_contigs	offset	member	family	family_label	bin	pfam	hrmA_models	product
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	1	UTAH_23742X235|C16CCE9_006583-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	2	UTAH_23742X235|C16CCE9_006584-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	3	UTAH_23742X235|C16CCE9_006585-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	4	UTAH_23742X235|C16CCE9_006586-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	5	UTAH_23742X235|C16CCE9_006587-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	6	UTAH_23742X235|C16CCE9_006588-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	7	UTAH_23742X235|C16CCE9_006589-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	8	UTAH_23742X235|C16CCE9_006590-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	9	UTAH_23742X235|C16CCE9_006591-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	10	UTAH_23742X235|C16CCE9_006592-T1	5SD|CCCC1E1_004979-T1		shell			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-10	UTAH_23742X111|C2ADCEF_003235-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-9	UTAH_23742X111|C2ADCEF_003236-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-8	UTAH_23742X111|C2ADCEF_003237-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-7	UTAH_23742X111|C2ADCEF_003238-T1	B11080|C6468CC_007204-T1		shell			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-6	UTAH_23742X111|C2ADCEF_003239-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-5	UTAH_23742X111|C2ADCEF_003240-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-4	UTAH_23742X111|C2ADCEF_003241-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-3	UTAH_23742X111|C2ADCEF_003242-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-2	UTAH_23742X111|C2ADCEF_003243-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	-1	UTAH_23742X111|C2ADCEF_003244-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	0	UTAH_23742X111|C2ADCEF_003245-T1	B15146|CF83403_004486-T1	F19	cloud	HrmA	HrmA	hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	1	UTAH_23742X111|C2ADCEF_003246-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	2	UTAH_23742X111|C2ADCEF_003247-T1	5SD|CCCC1E1_002065-T1		shell	CHAT,TPR_10		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	3	UTAH_23742X111|C2ADCEF_003248-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	4	UTAH_23742X111|C2ADCEF_003249-T1	SDVA1|C29BC70_007465-T1		shell			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	5	UTAH_23742X111|C2ADCEF_003250-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	6	UTAH_23742X111|C2ADCEF_003251-T1	GT-140|C9E3188_008080-T1		core	Acyl_transf_1,CurL-like_PKS_C,KAsynt_C_assoc,Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	7	UTAH_23742X111|C2ADCEF_003252-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	8	UTAH_23742X111|C2ADCEF_003253-T1	578-1_L_NEW_CPA0049|C79DB71_007026-T1		shell	PS-DH		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	9	UTAH_23742X111|C2ADCEF_003254-T1	Phoenix_9|CD578F3_007760-T1		cloud	ADH_N		hypothetical protein
F19	UTAH_23742X111|C2ADCEF_003245-T1	Ci	252	10	UTAH_23742X111|C2ADCEF_003255-T1	B13535|C7AA01B_005766-T1		shell	KR		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-10	B3476|CE9CA74_004341-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-9	B3476|CE9CA74_004342-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-8	B3476|CE9CA74_004343-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-7	B3476|CE9CA74_004344-T1	B3476|CE9CA74_004344-T1		singleton			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-6	B3476|CE9CA74_004345-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-5	B3476|CE9CA74_004346-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-4	B3476|CE9CA74_004347-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-3	B3476|CE9CA74_004348-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-2	B3476|CE9CA74_004349-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	-1	B3476|CE9CA74_004350-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	0	B3476|CE9CA74_004351-T1	B15146|CF83403_004486-T1	F19	cloud	HrmA	HrmA	hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	1	B3476|CE9CA74_004352-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	2	B3476|CE9CA74_004353-T1	5SD|CCCC1E1_002065-T1		shell	CHAT,TPR_10		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	3	B3476|CE9CA74_004354-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	4	B3476|CE9CA74_004355-T1	SDVA1|C29BC70_007465-T1		shell			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	5	B3476|CE9CA74_004356-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	6	B3476|CE9CA74_004357-T1	GT-140|C9E3188_008080-T1		core	Acyl_transf_1,CurL-like_PKS_C,KAsynt_C_assoc,Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	7	B3476|CE9CA74_004358-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	8	B3476|CE9CA74_004359-T1	B15142|CE5AC85_006072-T1		cloud	PS-DH		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	9	B3476|CE9CA74_004360-T1	B14104|CB13135_005964-T1		shell	ADH_N		hypothetical protein
F19	B3476|CE9CA74_004351-T1	Ci	257	10	B3476|CE9CA74_004361-T1	B13535|C7AA01B_005766-T1		shell	KR		hypothetical protein
